source,participant,subj_values,Model,Meaning,Task,Condition,Stem
original_meaning_prod_data_cond2_familiar_stem_subj_means,886890,0,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,893780,0.8,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,937555,0,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_familiar_stem_subj_means,983513,1,original_meaning_prod_data_cond2_familiar_stem,original,prod,cond2,familiar
original_meaning_prod_data_cond2_novel_stem_subj_means,49871,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,56352,0.5,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,118797,0.6,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,142467,0.6,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,150106,0.8571428571428571,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,167821,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,208147,0.4782608695652174,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,279453,0.6,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,311083,0.7777777777777778,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,316219,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,323058,0.5,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,330170,0.55,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,358678,0,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,380268,0.42105263157894735,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,394370,0.5,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,407407,0.9230769230769231,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,411030,0.16666666666666666,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,416951,0.7777777777777778,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,446620,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,463321,0.1111111111111111,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,491215,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,519471,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,526616,0.3684210526315789,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,532474,0.42857142857142855,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,632985,0.8571428571428571,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,769293,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,783859,0.6666666666666666,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,817058,0.8181818181818182,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,818269,0.5384615384615384,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,835615,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,835778,0.5789473684210527,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,844618,0.5555555555555556,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,877238,0.7777777777777778,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,881807,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,886144,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,886890,0,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,937555,0,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond2_novel_stem_subj_means,983513,1,original_meaning_prod_data_cond2_novel_stem,original,prod,cond2,novel
original_meaning_prod_data_cond3_familiar_stem_subj_means,23855,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,75565,0.6666666666666666,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,100111,0.4666666666666667,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,103482,0,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,150932,0.5,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,195051,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,204573,0.3333333333333333,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,295781,0,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,296211,0.07692307692307693,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,303429,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,384294,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,385370,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,427171,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,430083,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,480171,0.09090909090909091,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,530171,0,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,537070,0.8888888888888888,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,567835,0,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,610842,0.6666666666666666,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,649153,0,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,692032,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,706413,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,722527,0.5,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,791629,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,808694,0.3076923076923077,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,814040,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,822636,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,828936,0.8,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,833721,0,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,979237,0.3333333333333333,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,980703,1,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_familiar_stem_subj_means,983166,0.6,original_meaning_prod_data_cond3_familiar_stem,original,prod,cond3,familiar
original_meaning_prod_data_cond3_novel_stem_subj_means,23855,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,75565,0.8181818181818182,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,100111,0.38461538461538464,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,103482,0,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,150932,0.5217391304347826,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,195051,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,196092,0.5,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,204573,0.6363636363636364,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,295781,0,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,296211,0.5,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,303429,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,384294,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,385370,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,427171,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,430083,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,480171,0.38461538461538464,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,530171,0,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,537070,0.8333333333333334,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,567835,0,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,610842,0.6666666666666666,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,692032,0.9,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,706413,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,722527,0.5,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,791629,1,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
original_meaning_prod_data_cond3_novel_stem_subj_means,808694,0.5,original_meaning_prod_data_cond3_novel_stem,original,prod,cond3,novel
